sale_id,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
17185,560265,129,923,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,3,1,1,85,4,150,4440,1700,1783,1790,1270,6月8日,2790,1420,1440
17186,221795,100,872,2,1,1,4,7,DCT,2,T,25-35W,-,1,1,1,3,2,2,125,4,280,4385,1831,1589,2040,1560,5,2603,1571,1575
17187,308913,98,750,2,2,1,4,6,AT,1.6,L,15-20W,11,1,1,1,1,2,1,81,4,155,4454,1765,1460,1785,1275,5,2610,1517,1493
17188,745137,189,637,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,1,2,1,92,4,159,4534,1823,1483,1661,1286,5,2648,1553,1544
17189,745137,172,637,3,2,1,2,5,MT,1.6,L,10-15W,11.1,1,1,1,1,2,1,92,4,159,4534,1823,1483,1661,1286,5,2648,1553,1544
17190,713651,37,537,3,2,1,5,5,AT,1.8,L,10-15W,-,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1280,5,2670,1495,1520
17191,713651,68,537,3,2,1,5,5,AT,1.8,L,10-15W,-,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1280,5,2670,1495,1520
17192,559132,41,692,3,2,2,5,0,CVT,2.5,L,20-25W,-,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17193,580634,9,692,2,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,93,4,154,4295,1760,1523,1630,1206,5,2700,1540,1540
17194,654134,59,290,2,1,1,7,5,MT,1.8,L,8-10W,8.4,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1370,5,2750,1554,1549
17195,559132,35,692,3,2,2,5,0,CVT,2.5,L,20-25W,-,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17196,914348,65,750,2,2,3,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3987,1705,1486,1555,1145,5,2470,1463,1456
17197,883691,32,750,3,2,2,4,6,DCT,2,T,20-25W,-,1,1,1,3,2,1,147,4,280,4865,1820,1475,2000,1550,5,2812,1552,1551
17198,735971,430,761,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,150,4671,1815,1478,1790,1380,5,2685,1544,1558
17199,735971,387,761,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,150,4671,1815,1478,1790,1380,5,2685,1544,1558
17200,248352,17,831,2,2,3,3,5,MT,1.4,L,8-10W,-,1,1,1,1,2,1,78.7,4,135,4120,1700,1460,1460,1043,5,2570,1511,1515
17201,714152,17,750,2,1,1,4,6,AT,1.8,T,25-35W,-,3,1,1,1,2,1,118,4,250,4506,1809,1685,2160,1710,5,2684,1569,1571
17202,379876,154,985,3,2,1,6,5,MT,1.6,L,10-15W,-,1,1,1,1,2,1,86,4,150,4558,1805,1505,1774,1325,5,2612,1525,1522
17203,425432,9,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,4605,1765,1460,1755,1245,5,2610,1517,1493
17204,281792,29,872,2,2,1,4,7,DCT,1.4,T,25-35W,-,1,1,1,3,2,2,110,4,250,4319,1785,1441,1790,1340,5,2629,1539,1509
17205,732758,35,814,2,1,1,4,6,AT,2,L,25-35W,-,2,1,1,3,2,2,122,4,195,4477,1798,1577,2010,1580,5,2760,1500,1529
17206,924154,419,637,3,2,1,2,6,AT,1.5,L,10-15W,11.9,1,1,1,1,2,1,85,4,142,4587,1825,1490,1675,1300,5,2687,1562,1548
17207,248352,50,831,2,2,3,3,4,AT,1.6,L,8-10W,-,1,1,1,3,2,1,90.4,4,155,4120,1700,1460,1500,1089,5,2570,1511,1515
17208,603972,26,872,3,2,4,4,0,CVT,2.8,L,50-75W,34.8,1,1,1,1,2,2,162,6,280,5015,1874,1455,2320,1820,5,3012,1627,1618
17209,178529,23,98,1,4,-,1,5,MT,1,L,5WL,-,2,1,1,3,2,1,45,4,85,3810,1510,1820,1575,950,7,2500,1290,1290
17210,597927,140,831,3,2,2,3,6,AT,2,L,15-20W,16.6,1,1,1,1,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
17211,576298,521,304,2,3,2,1,5,MT,1.6,L,5-8W,-,2,1,1,3,2,1,83,4,138,4645,1695,1940,2050,1480,7月8日,2800,1445,1420
17212,124140,173,783,2,1,1,1,6,AT,1.8,T,10-15W,14,1,1,1,3,2,1,130,4,230,4650,1850,1695,2075,1665,5,2700,1565,1565
17213,580634,414,692,2,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
17214,576298,142,304,2,3,2,1,5,MT,1.6,L,5-8W,-,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7月8日,2800,1445,1420
17215,871642,31,637,2,1,1,2,6,AT,1.6,T,20-25W,-,3,1,1,1,2,1,130,4,240,4524,1838,1695,2092,1717,5,2690,1563,1565
17216,914348,56,750,2,2,3,4,5,MT,1.4,L,10-15W,-,1,1,1,3,2,1,63,4,132,3970,1682,1462,1572,1092,5,2470,1463,1456
17217,671482,105,637,2,1,3,2,6,DCT,1.5,L,10-15W,-,1,1,1,1,2,1,81,4,140,4280,1785,1658,1670,1295,5,2530,1527,1533
17218,905745,12,761,2,1,3,2,6,MT,1.4,T,10-15W,13.9,1,1,1,1,2,1,103,4,200,4278,1774,1646,1815,1405,5,2555,1540,1540
17219,175962,205,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
17220,175962,158,750,3,2,1,4,6,AT,1.6,L,10-15W,6.7,1,1,1,3,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
17221,745137,8,637,2,2,1,2,5,MT,2,L,10-15W,11.1,1,1,1,1,2,1,125,4,202,4368,1823,1483,1742,1367,5,2648,1553,1544
17222,745137,8,637,2,2,1,2,5,MT,2,L,10-15W,-,1,1,1,1,2,1,125,4,202,4368,1823,1483,1742,1367,5,2648,1553,1544
17223,580634,37,692,2,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,93,4,154,4295,1760,1523,1630,1206,5,2700,1540,1540
17224,714152,325,750,2,1,1,4,6,AT,1.8,T,25-35W,18.3,1,1,1,1,2,1,118,4,250,4506,1809,1685,2050,1600,5,2684,1569,1571
17225,175962,24,750,3,2,1,4,5,MT,1.4,L,10-15W,-,1,1,1,3,2,1,66,4,132,4473,1706,1469,1580,1100,5,2603,1460,1500
17226,745137,303,637,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,1,2,1,92,4,159,4534,1823,1483,1661,1286,5,2648,1553,1544
17227,614059,48,953,3,2,2,4,7,AT,1.6,T,35-50W,37.1,2,1,1,1,2,2,115,4,250,4783,1810,1442,2065,1596,5,2920,1563,1545
17228,713651,118,537,3,2,1,5,5,AT,1.8,L,10-15W,-,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1280,5,2670,1495,1520
17229,221795,64,872,2,1,1,4,7,DCT,2,T,25-35W,-,1,1,1,3,2,2,125,4,280,4385,1831,1589,2040,1560,5,2603,1571,1575
17230,290854,53,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1515,5,2620,1565,1565
17231,290854,116,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1515,5,2620,1565,1565
17232,819061,8,831,2,1,1,3,6,MT,2,L,15-20W,-,1,1,1,1,2,1,121,4,199,4450,1855,1635,1980,1431,5,2640,1614,1615
17233,819061,8,831,2,1,1,3,6,AT,2.4,L,15-20W,19.7,3,1,1,1,2,1,128,4,226,4450,1855,1660,2050,1580,5,2640,1614,1615
17234,425432,100,750,3,2,1,4,7,DCT,1.4,T,10-15W,-,1,1,1,3,2,1,96,4,220,4605,1765,1460,1835,1325,5,2610,1517,1493
17235,714860,11,831,3,2,2,3,6,MT,1.8,L,10-15W,-,1,1,1,3,2,1,105,4,176,4720,1815,1465,1780,1358,5,2770,1579,1589
17236,453752,48,814,3,2,2,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,150,4,270,4755,1811,1455,1980,1560,5,2920,1531,1572
17237,468392,11,537,3,2,2,5,0,CVT,2.4,L,20-25W,24.4,1,1,1,1,2,1,137,4,243,4930,1845,1470,1970,1545,5,2775,1585,1580
17238,437598,33,638,2,1,1,1,6,DCT,2,T,10-15W,17.1,1,1,1,1,2,1,145,4,315,4549,1835,1700,2235,1725,5,2720,1565,1565
17239,732758,112,814,2,1,1,4,6,AT,2,L,25-35W,-,2,1,1,3,2,2,122,4,195,4477,1798,1577,2010,1580,5,2760,1500,1529
17240,924154,719,637,3,2,1,2,6,AT,1.5,L,10-15W,10.8,1,1,1,1,2,1,85,4,142,4587,1825,1490,1675,1300,5,2687,1562,1548
17241,350259,40,750,3,2,1,4,7,DCT,1.4,T,15-20W,15.5,1,1,1,1,2,1,96,4,225,4598,1826,1425,1825,1325,5,2656,1580,1554
17242,350259,150,750,3,2,1,4,7,DCT,1.4,T,15-20W,15.2,1,1,1,1,2,1,96,4,225,4598,1826,1425,1825,1325,5,2656,1580,1554
17243,597927,37,831,3,2,2,3,6,AT,2,L,15-20W,-,1,1,1,1,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
17244,248352,101,831,2,2,3,3,4,AT,1.6,L,8-10W,-,1,1,1,3,2,1,90.4,4,155,4120,1700,1460,1500,1089,5,2570,1511,1515
17245,961362,5,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,1,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
17246,713651,25,537,3,2,1,5,5,MT,1.8,L,10-15W,-,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1225,5,2670,1495,1520
17247,597927,158,831,3,2,2,3,6,AT,2,L,15-20W,21.5,1,1,1,1,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
17248,597927,19,831,3,2,2,3,6,MT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1860,1408,5,2795,1601,1601
17249,739296,744,290,2,3,3,7,5,MT,1.5,L,5-8W,7.5,1,1,1,3,2,1,82,4,146.5,4685,1785,1715,1900,1380,6月7日,2750,1530,1525
17250,290854,98,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1506,5,2620,1565,1565
17251,923841,18,450,3,2,2,2,6,MT,1.6,T,15-20W,-,1,1,1,3,2,1,135,4,235,4869,1854,1472,1955,1535,5,2737,1585,1587
17252,290854,27,537,2,1,1,5,5,AT,2,L,15-20W,-,3,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1576,5,2620,1565,1565
17253,654134,1216,290,2,1,1,7,5,MT,1.8,L,8-10W,8.4,1,1,1,3,2,1,101,4,186,4620,1820,1750,1780,1370,5,2750,1554,1549
17254,961362,42,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1436,5,2630,1540,1545
17255,308913,74,750,2,2,1,4,7,DCT,1.4,T,15-20W,15.2,1,1,1,1,2,1,96,4,225,4454,1765,1460,1825,1315,5,2610,1517,1493
17256,384924,76,761,3,2,2,2,6,AT,2,T,20-25W,22,1,1,1,1,2,1,184,4,296,5005,1858,1500,2190,1770,5,2837,1580,1576
17257,425432,273,750,3,2,1,4,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,4608,1743,1465,1620,1245,5,2610,1517,1493
17258,961362,5,692,2,1,1,5,6,MT,2,L,15-20W,12.6,1,1,1,1,2,1,106,4,198,4315,1783,1606,1930,1376,5,2630,1540,1545
17259,472603,17,985,3,2,1,6,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,86,4,150,4688,1815,1525,1816,1401,5,2710,1522,1503
17260,651347,9,537,2,2,3,5,0,CVT,1.5,L,8-10W,-,1,1,1,3,2,1,96,4,155,4065,1695,1525,1500,1116,5,2530,1480,1465
17261,349023,39,450,2,2,1,2,5,MT,1.6,L,10-15W,11.8,1,1,1,1,2,1,86,4,155,4510,1797,1477,1788,1380,5,2685,1545,1567
17262,321683,26,750,3,2,1,4,6,AT,1.6,L,15-20W,12.7,1,1,1,3,2,1,77,4,155,4644,1778,1482,1800,1340,5,2651,1535,1532
17263,628041,7,750,2,2,1,4,7,DCT,1.4,T,15-20W,-,1,1,1,3,2,1,110,4,250,4255,1799,1452,1780,1305,5,2637,1549,1520
17264,576298,198,304,2,3,2,1,5,MT,1.6,L,5-8W,8.4,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7月8日,2800,1445,1420
17265,871642,25,637,2,1,1,2,6,AT,1.5,T,20-25W,22.8,3,1,1,1,2,1,133,4,240,4524,1838,1695,2092,1717,5,2690,1563,1565
17266,871642,19,637,2,1,1,2,6,AT,1.5,T,20-25W,25,3,1,1,1,2,1,133,4,240,4524,1838,1695,2092,1717,5,2690,1563,1565
17267,905745,6,761,2,1,3,2,6,MT,1.4,T,10-15W,-,1,1,1,1,2,1,103,4,200,4278,1774,1646,1815,1405,5,2555,1540,1540
17268,209945,23,814,3,2,4,4,8,AT,2,T,35-50W,-,2,1,1,1,2,2,200,4,350,5055,1860,1491,2250,1760,5,3108,1600,1627
17269,291086,630,761,3,2,2,2,6,AT,2,L,20-25W,-,1,1,1,1,2,1,108,4,190,4843,1856,1484,2020,1585,5,2737,1585,1588
17270,603972,211,872,3,2,4,4,0,CVT,2,T,50-75W,-,1,1,1,3,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
17271,472603,17,985,3,2,1,6,5,MT,1.8,L,10-15W,-,1,1,1,1,2,1,102,4,172,4750,1820,1488,1730,1315,5,2730,1555,1550
17272,136916,9,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,110,4,190,4825,1825,1480,2000,1470,5,2775,1575,1560
17273,136916,77,106,3,2,2,5,4,AT,2,L,15-20W,-,1,1,1,3,2,1,110,4,190,4825,1825,1480,2000,1470,5,2775,1575,1560
17274,714152,28,750,2,1,1,4,6,AT,2,T,25-35W,-,3,1,1,1,2,1,147,4,280,4506,1809,1685,2170,1720,5,2684,1569,1571
17275,175962,8,750,3,2,1,4,5,MT,1.4,L,10-15W,9,1,1,1,1,2,1,66,4,132,4473,1706,1469,1580,1100,5,2603,1460,1500
17276,713651,43,537,3,2,1,5,5,AT,1.8,L,10-15W,-,1,1,1,3,2,1,104,4,174,4535,1755,1450,1680,1280,5,2670,1495,1520
17277,914348,37,750,2,2,3,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3987,1705,1486,1555,1145,5,2470,1463,1456
17278,290854,80,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1515,5,2620,1565,1565
17279,713651,6,537,3,2,1,5,5,AT,1.8,L,10-15W,12.2,1,1,1,1,2,1,104,4,174,4535,1755,1450,1680,1280,5,2670,1495,1520
17280,713651,6,537,3,2,1,5,5,AT,1.8,L,10-15W,11.4,1,1,1,1,2,1,104,4,174,4535,1755,1450,1680,1280,5,2670,1495,1520
17281,125403,8,761,2,3,2,2,6,AT,2.4,L,35-50W,31.4,1,1,1,3,2,1,120,4,225,5213,1847,1750,2380,1840,7,3088,1586,1596
17282,587678,78,537,2,1,3,5,0,CVT,1.8,L,15-20W,14.6,1,1,1,3,2,1,100,4,169,4294,1772,1605,1770,1302,5,2610,1535,1540
17283,125403,41,761,2,3,2,2,6,AT,2.4,L,35-50W,-,1,1,1,3,2,1,137,4,240,5256,1878,1772,2470,1860,7,3088,1593,1601
17284,125403,25,761,2,3,2,2,6,AT,2.4,L,35-50W,-,1,1,1,3,2,1,137,4,240,5256,1878,1772,2470,1860,7,3088,1593,1601
17285,321683,34,750,3,2,1,4,5,MT,1.4,T,15-20W,-,1,1,1,3,2,1,96,4,220,4644,1778,1482,1840,1350,5,2651,1535,1532
17286,321683,85,750,3,2,1,4,5,MT,1.4,T,15-20W,-,1,1,1,3,2,1,96,4,220,4644,1778,1482,1840,1350,5,2651,1535,1532
17287,559132,21,692,3,2,2,5,0,CVT,2.5,L,20-25W,21.1,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17288,559132,28,692,3,2,2,5,0,CVT,2.5,L,20-25W,-,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17289,735971,473,761,3,2,1,2,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,150,4671,1815,1478,1790,1380,5,2685,1544,1558
17290,732758,7,814,2,1,1,4,6,AT,2,L,25-35W,-,2,1,1,3,2,2,122,4,195,4477,1798,1577,2010,1580,5,2760,1500,1529
17291,580470,6,750,3,2,1,4,5,MT,1.4,T,10-15W,-,1,1,1,3,2,1,96,4,220,4540,1775,1467,1820,1315,5,2610,1517,1493
17292,603972,255,872,3,2,4,4,0,CVT,2.5,L,50-75W,61.7,1,1,1,1,2,2,140,6,250,5015,1874,1455,2310,1800,5,3012,1627,1618
17293,961362,10,692,2,1,1,5,6,MT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1383,5,2630,1540,1545
17294,597927,19,831,3,2,2,3,6,AT,2,T,15-20W,14.9,1,1,1,1,2,1,180,4,350,4855,1860,1475,2030,1612,5,2805,1602,1609
17295,527809,6,953,3,2,4,4,7,AT,3,T,35-50W,-,2,1,1,1,2,2,200,6,400,5024,1854,1477,2370,1880,5,3014,1578,1599
17296,527809,6,953,3,2,4,4,7,AT,3,T,35-50W,-,2,1,1,1,2,2,200,6,400,5024,1854,1477,2370,1880,5,3014,1578,1599
17297,576298,498,304,2,3,2,1,5,MT,1.6,L,5-8W,-,2,1,1,3,2,1,83,4,138,4645,1695,1940,2050,1480,7月8日,2800,1445,1420
17298,587678,10,537,2,1,3,5,6,MT,1.8,L,15-20W,16.2,1,1,1,3,2,1,100,4,169,4294,1772,1605,1770,1248,5,2610,1535,1540
17299,576298,87,304,2,3,2,1,5,MT,2,L,5-8W,-,2,1,1,3,2,1,89,4,168,5115,1720,1960,2415,1830,7月8日,3000,1445,1420
17300,304458,100,106,3,2,1,5,0,CVT,1.8,L,10-15W,-,1,1,1,3,2,1,103,4,173,4545,1760,1490,1790,1320,5,2600,1525,1520
17301,221795,55,872,2,1,1,4,7,DCT,2,T,25-35W,-,1,1,1,1,2,2,125,4,280,4385,1831,1589,2040,1560,5,2603,1571,1575
17302,349023,757,450,3,2,1,2,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,89,4,155,4598,1797,1477,1800,1390,5,2685,1544,1558
17303,347384,166,831,3,2,1,3,6,MT,1.6,L,10-15W,11.4,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
17304,580634,285,692,2,2,1,5,0,CVT,1.6,L,10-15W,-,1,1,1,3,2,1,93,4,154,4295,1760,1523,1640,1211,5,2700,1540,1540
17305,576298,348,304,2,3,2,1,5,MT,1.6,L,5-8W,6.2,2,1,1,3,2,1,83,4,138,4645,1695,1940,2145,1545,7月8日,2800,1445,1420
17306,603972,150,872,3,2,4,4,0,CVT,2,T,50-75W,-,1,1,1,3,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
17307,603972,158,872,3,2,4,4,0,CVT,2,T,50-75W,-,1,1,1,3,2,2,132,4,320,5015,1874,1455,2270,1740,5,3012,1627,1618
17308,175962,134,750,3,2,1,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
17309,580634,9,692,2,2,1,5,0,CVT,1.6,T,10-15W,-,1,1,1,3,2,1,140,4,240,4295,1760,1523,1750,1326,5,2700,1530,1530
17310,290854,53,537,2,1,1,5,5,AT,2,L,15-20W,-,1,1,1,3,2,1,114,4,190,4550,1820,1685,2010,1515,5,2620,1565,1565
17311,136916,17,106,3,2,2,5,6,AT,2.5,L,15-20W,26.4,1,1,1,1,2,1,135,4,235,4850,1825,1480,2000,1495,5,2775,1575,1560
17312,649213,87,75,3,2,2,2,6,AT,2,T,25-35W,28.9,2,1,1,1,2,2,164,4,353,4730,1824,1421,1996,1600,5,2860,1535,1578
17313,559132,14,692,3,2,2,5,0,CVT,2.5,L,20-25W,-,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17314,425432,64,750,3,2,1,4,5,MT,1.4,T,10-15W,-,1,1,1,3,2,1,96,4,220,4608,1743,1465,1680,1305,5,2610,1517,1493
17315,409854,43,638,2,1,1,1,5,MT,2,L,10-15W,-,1,1,1,3,2,1,98,4,186,4640,1825,1690,2030,1560,5,2680,1565,1565
17316,914348,37,750,2,2,3,4,6,AT,1.6,L,10-15W,-,1,1,1,3,2,1,77,4,155,3987,1705,1486,1555,1145,5,2470,1463,1456
17317,468392,28,537,3,2,2,5,5,AT,2,L,20-25W,-,1,1,1,1,2,1,115,4,189,4960,1860,1480,2000,1510,5,2800,1590,1585
17318,291086,19,761,3,2,2,2,6,MT,1.6,T,20-25W,-,1,1,1,3,2,1,135,4,235,4830,1856,1484,1980,1545,5,2737,1585,1587
17319,559132,14,692,3,2,2,5,0,CVT,2.5,L,20-25W,20.2,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17320,559132,35,692,3,2,2,5,0,CVT,2.5,L,20-25W,22,1,1,1,3,2,1,137,4,234,4868,1830,1490,1900,1469,5,2775,1585,1585
17321,384924,395,761,3,2,2,2,6,AT,2.4,L,20-25W,-,1,1,1,3,2,1,137,4,240,5000,1858,1493,2125,1705,5,2837,1565,1574
17322,453752,219,814,3,2,2,4,8,AT,2,T,35-50W,62.7,2,1,1,1,2,2,150,4,270,4755,1811,1455,1980,1560,5,2920,1531,1572
17323,384924,462,761,3,2,2,2,6,AT,2.4,L,20-25W,-,1,1,1,3,2,1,137,4,240,5000,1858,1493,2125,1705,5,2837,1565,1574
17324,425432,127,750,3,2,1,4,7,DCT,1.4,T,10-15W,11.9,1,1,1,1,2,1,96,4,225,4605,1765,1460,1815,1305,5,2610,1517,1493
17325,923841,53,450,3,2,2,2,6,AT,2.4,L,15-20W,-,1,1,1,3,2,1,137,4,240,4869,1854,1472,2010,1590,5,2737,1585,1587
17326,136916,17,106,3,2,2,5,0,CVT,2.5,L,15-20W,-,1,2,2,1,2,1,118,4,213,4850,1825,1480,2100,1615,5,2775,1575,1560
17327,248352,67,831,2,2,3,3,4,AT,1.6,L,8-10W,-,1,1,1,3,2,1,90.4,4,155,4120,1700,1460,1500,1089,5,2570,1511,1515
17328,248352,176,831,2,2,3,3,4,AT,1.6,L,8-10W,-,1,1,1,3,2,1,90.4,4,155,4120,1700,1460,1500,1089,5,2570,1511,1515
17329,961362,5,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,1,2,1,106,4,198,4315,1783,1606,1930,1408,5,2630,1540,1545
17330,745137,25,637,2,2,1,2,6,AT,1,T,10-15W,10.4,1,1,1,1,2,1,94,3,170,4368,1823,1483,1734,1359,5,2648,1553,1544
17331,124140,113,783,2,1,1,1,6,AT,1.8,T,10-15W,14.1,1,1,1,3,2,1,130,4,230,4650,1850,1695,2075,1665,5,2700,1565,1565
17332,304458,17,106,3,2,1,5,0,CVT,1.8,L,10-15W,-,1,1,1,3,2,1,103,4,173,4545,1760,1490,1790,1320,5,2600,1525,1520
17333,221795,64,872,2,1,1,4,7,DCT,2,T,25-35W,31.5,1,1,1,1,2,2,125,4,280,4385,1831,1589,2040,1560,5,2603,1571,1575
17334,347384,258,831,3,2,1,3,6,MT,1.6,L,10-15W,13.2,1,1,1,3,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
17335,591790,16,106,3,2,1,5,0,CVT,1.8,L,10-15W,11.2,1,1,1,3,2,1,103,4,173,4630,1775,1480,1785,1310,5,2700,1525,1520
17336,914348,19,750,2,2,3,4,6,AT,1.6,L,10-15W,-,1,1,1,1,2,1,81,4,155,3987,1705,1486,1545,1135,5,2470,1463,1456
17337,914348,84,750,2,2,3,4,6,AT,1.6,L,10-15W,8.4,1,1,1,1,2,1,81,4,155,3987,1705,1486,1545,1135,5,2470,1463,1456
17338,621073,38,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,3,1,1,65,4,116,4400,1680,1770,1800,1280,7月8日,2720,1420,1440
17339,248352,160,831,2,2,3,3,4,AT,1.4,L,8-10W,-,1,1,1,3,2,1,78.7,4,135,4120,1700,1460,1500,1087,5,2570,1511,1515
17340,175962,103,750,3,2,1,4,5,MT,1.6,L,10-15W,8,1,1,1,1,2,1,81,4,155,4473,1706,1469,1600,1120,5,2603,1460,1500
17341,597927,9,831,3,2,2,3,6,MT,2,L,15-20W,-,1,1,1,3,2,1,119,4,194,4845,1830,1460,1860,1408,5,2795,1601,1601
17342,136916,34,106,3,2,2,5,6,AT,2.5,L,15-20W,-,1,1,1,3,2,1,135,4,235,4825,1825,1480,2000,1490,5,2775,1575,1560
17343,961362,21,692,2,1,1,5,0,CVT,2,L,15-20W,-,1,1,1,3,2,1,106,4,198,4315,1783,1606,1930,1436,5,2630,1540,1545
17344,580470,148,750,3,2,1,4,6,AT,1.6,L,10-15W,11.8,1,1,1,3,2,1,77,4,155,4523,1775,1467,1810,1310,5,2610,1517,1493
17345,395234,19,841,3,2,2,6,6,AT,2.3,L,15-20W,-,1,1,1,3,2,1,126,4,230,4805,1860,1458,2150,1600,5,2815,1584,1551
17346,308913,25,750,2,2,1,4,7,DCT,1.4,T,15-20W,10.4,1,1,1,1,2,1,96,4,225,4454,1765,1460,1825,1315,5,2610,1517,1493
17347,395234,9,841,3,2,2,6,5;4,MT;AT,2,L,15-20W,-,1,1,1,3,2,1,108,4,200,4805,1860,1458,2038,1510,5,2815,1584,1551
17348,395234,9,841,3,2,2,6,5;4,MT;AT,2,L,15-20W,-,1,1,1,3,2,1,108,4,200,4805,1860,1458,2038,1510,5,2815,1584,1551
17349,178529,63,98,1,4,-,1,5,MT,1,L,5WL,-,2,1,1,3,2,1,50,4,90,3885,1600,1860,1620,1000,7,2500,1290,1290
17350,354068,175,692,3,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,86,4,153,4665,1700,1505,1660,1180,5,2700,1480,1485
17351,354068,46,692,3,2,1,5,5,MT,1.6,L,10-15W,8.4,1,1,1,3,2,1,86,4,153,4665,1700,1505,1660,1180,5,2700,1480,1485
17352,354068,74,692,3,2,1,5,5,MT,1.6,L,10-15W,-,1,1,1,3,2,1,86,4,153,4665,1700,1505,1660,1180,5,2700,1480,1485
17353,178529,17,98,1,4,-,1,5,MT,1,L,5WL,-,2,1,1,3,2,1,45,4,85,3730,1510,1860,1550,985,7,2500,1280,1290
17354,291514,5,783,2,1,3,1,5,MT,1.6,L,8-10W,-,1,1,1,1,2,1,92,4,160,4160,1810,1635,1645,1270,5,2560,1560,1560
17355,739296,30,290,2,3,3,7,5,MT,1.8,L,5-8W,8.6,1,1,1,3,2,1,101,4,186,4710,1785,1745,1920,1435,6月7日,2750,1530,1525
